Energy_Consumption_kWh,Household_Size,Avg_Temperature_C,Has_AC,Peak_Hours_Usage_kWh,Household_ID_encoded
7.1,3,16.8,0,2.6,6333
6.5,3,19.0,0,2.2,6333
8.4,3,17.2,0,3.0,6333
8.0,3,19.2,0,3.1,6333
5.3,3,19.0,0,1.6,6333
14.5,4,16.1,1,6.3,6334
14.7,4,17.3,1,7.2,6334
12.9,4,18.2,1,5.6,6334
13.6,4,17.6,1,6.5,6334
15.9,4,17.7,1,7.5,6334
14.0,4,16.8,1,6.7,6334
12.7,4,18.9,1,6.0,6334
18.0,6,17.7,1,9.3,6335
18.0,6,19.5,1,9.4,6335
17.2,6,14.8,1,7.5,6335
18.0,6,17.1,1,9.6,6335
18.0,6,20.3,1,8.4,6335
18.0,6,17.3,1,8.8,6335
18.0,6,18.6,1,8.1,6335
9.0,3,20.5,0,3.1,6336
6.1,3,17.3,0,2.2,6336
8.6,3,19.1,0,3.3,6336
5.5,3,19.4,0,1.8,6336
4.5,3,17.8,0,1.4,6336
6.4,3,12.6,0,2.0,6336
5.8,3,19.2,0,1.9,6336
7.1,2,21.3,1,3.1,6337
5.6,2,18.2,1,2.6,6337
7.6,2,17.7,1,3.1,6337
8.6,2,16.8,1,4.2,6337
8.6,2,17.6,1,4.1,6337
8.3,2,15.3,1,3.3,6337
7.1,2,18.9,1,3.5,6337
8.0,2,15.3,1,3.5,6338
8.9,2,16.8,1,4.3,6338
6.0,2,17.2,1,2.9,6338
6.3,2,15.0,1,2.7,6338
4.3,2,15.1,1,1.8,6338
5.1,2,13.9,1,2.1,6338
7.7,2,16.8,1,3.2,6338
9.6,3,21.0,0,3.6,6339
7.5,3,19.5,0,2.7,6339
7.7,3,15.6,0,2.5,6339
8.5,3,20.0,0,3.0,6339
7.2,3,19.2,0,2.8,6339
6.7,3,18.3,0,2.5,6339
5.0,3,17.1,0,1.9,6339
9.4,3,16.3,1,4.2,6340
10.1,3,19.4,1,4.9,6340
11.3,3,15.1,1,4.7,6340
7.5,3,20.7,1,3.2,6340
9.0,3,21.6,1,3.9,6340
10.6,3,20.6,1,4.5,6340
12.9,3,19.7,1,5.4,6340
18.0,6,15.7,1,8.8,6341
18.0,6,16.5,1,8.9,6341
18.0,6,17.7,1,8.5,6341
18.0,6,16.8,1,8.1,6341
18.0,6,15.7,1,9.5,6341
18.0,6,18.1,1,9.1,6341
18.0,6,16.5,1,8.2,6341
5.2,2,15.4,1,2.6,6342
9.5,2,21.3,1,4.0,6342
10.1,2,16.4,1,4.9,6342
9.6,2,20.2,1,4.4,6342
9.9,2,19.4,1,4.2,6342
8.1,2,17.7,1,4.0,6342
7.9,2,17.3,1,3.9,6342
11.3,3,19.9,1,5.2,6343
10.8,3,18.9,1,5.2,6343
9.1,3,14.9,1,4.4,6343
11.5,3,12.4,1,5.0,6343
12.3,3,19.6,1,5.7,6343
7.8,3,15.8,1,3.4,6343
11.5,3,19.0,1,5.3,6343
14.1,3,16.8,1,7.0,6344
12.1,3,20.5,1,5.1,6344
10.9,3,18.6,1,4.7,6344
10.2,3,20.9,1,4.5,6344
12.9,3,13.2,1,5.8,6344
13.7,3,17.4,1,6.6,6344
9.8,3,16.5,1,4.8,6344
18.0,6,12.5,1,8.7,6345
18.0,6,14.3,1,9.5,6345
18.0,6,17.5,1,9.0,6345
18.0,6,20.9,1,8.4,6345
18.0,6,17.3,1,8.8,6345
18.0,6,18.7,1,8.2,6345
18.0,6,13.5,1,8.9,6345
18.0,6,15.5,1,8.7,6346
18.0,6,17.3,1,9.7,6346
18.0,6,14.6,1,9.5,6346
18.0,6,19.0,1,8.8,6346
18.0,6,19.1,1,9.6,6346
18.0,6,20.0,1,8.7,6346
18.0,6,15.7,1,9.1,6346
9.8,4,19.8,0,3.8,6347
6.9,4,13.2,0,2.4,6347
12.5,4,16.4,0,3.8,6347
9.9,4,16.6,0,3.1,6347
11.2,4,16.6,0,4.4,6347
8.0,4,18.0,0,2.9,6347
10.1,4,17.3,0,3.7,6347
14.7,6,15.7,0,4.9,6348
17.0,6,15.2,0,5.6,6348
15.5,6,19.4,0,5.0,6348
15.0,6,22.3,0,5.1,6348
14.5,6,19.5,0,5.0,6348
16.1,6,19.4,0,6.4,6348
15.0,6,14.3,0,5.4,6348
3.1,1,17.4,1,1.5,6349
3.8,1,16.1,1,1.8,6349
4.3,1,17.2,1,2.0,6349
2.6,1,13.0,1,1.1,6349
2.2,1,15.7,1,0.9,6349
3.9,1,20.5,1,1.7,6349
3.5,1,19.8,1,1.7,6349
4.2,2,20.0,0,1.7,6350
4.6,2,15.7,0,1.6,6350
4.3,2,16.6,0,1.6,6350
5.0,2,22.1,0,1.7,6350
4.0,2,14.8,0,1.3,6350
2.6,2,17.4,0,1.0,6350
3.7,2,13.2,0,1.3,6350
14.1,4,16.4,1,6.1,6351
13.6,4,20.5,1,5.7,6351
15.7,4,13.6,1,7.2,6351
17.1,4,16.0,1,7.3,6351
14.5,4,20.8,1,6.6,6351
15.1,4,18.5,1,7.0,6351
13.5,4,16.3,1,5.7,6351
2.8,1,13.4,1,1.1,6352
3.7,1,17.4,1,1.6,6352
5.6,1,16.8,1,2.5,6352
3.0,1,15.9,1,1.4,6352
5.8,1,15.7,1,2.8,6352
5.0,1,18.0,1,2.2,6352
6.8,1,18.7,1,3.0,6352
10.9,3,14.0,1,5.1,6353
12.4,3,17.7,1,5.3,6353
11.6,3,17.8,1,5.2,6353
8.2,3,20.3,1,3.7,6353
12.3,3,15.9,1,5.7,6353
11.7,3,16.8,1,5.5,6353
14.3,3,14.1,1,7.1,6353
6.5,3,14.5,0,2.3,6354
6.9,3,18.0,0,2.1,6354
6.2,3,15.6,0,1.9,6354
4.8,3,17.3,0,1.6,6354
6.7,3,16.9,0,2.5,6354
6.6,3,13.2,0,2.1,6354
6.6,3,20.7,0,2.3,6354
9.9,4,21.7,0,3.1,6355
9.0,4,21.5,0,3.1,6355
9.0,4,18.6,0,3.3,6355
11.0,4,18.6,0,4.1,6355
10.6,4,14.9,0,3.9,6355
13.0,4,20.0,0,4.9,6355
9.2,4,18.4,0,3.5,6355
13.6,6,18.9,0,5.3,6356
14.0,6,18.4,0,5.1,6356
13.5,6,15.7,0,5.4,6356
14.8,6,18.5,0,4.9,6356
15.6,6,16.8,0,5.3,6356
14.6,6,19.2,0,4.8,6356
16.9,6,20.2,0,5.6,6356
8.7,3,13.6,1,3.8,6357
9.1,3,14.0,1,4.3,6357
10.4,3,15.0,1,5.0,6357
10.6,3,13.6,1,5.2,6357
10.2,3,16.9,1,4.4,6357
11.0,3,21.6,1,5.4,6357
9.8,3,13.6,1,4.3,6357
17.5,5,20.8,1,7.3,6358
18.0,5,21.0,1,8.9,6358
15.9,5,16.1,1,7.2,6358
18.0,5,18.2,1,7.8,6358
17.3,5,22.1,1,7.8,6358
14.5,5,13.5,1,5.9,6358
15.6,5,16.7,1,7.7,6358
11.7,4,17.9,0,4.4,6359
10.8,4,19.0,0,3.6,6359
9.8,4,18.8,0,3.6,6359
9.3,4,18.8,0,3.3,6359
11.3,4,20.0,0,3.4,6359
8.9,4,19.4,0,2.7,6359
9.8,4,16.4,0,3.1,6359
5.3,1,16.8,1,2.2,6360
7.3,1,22.7,1,3.2,6360
2.6,1,13.8,1,1.1,6360
5.0,1,15.6,1,2.0,6360
3.0,1,17.0,1,1.5,6360
3.1,1,15.3,1,1.4,6360
7.2,1,22.4,1,3.2,6360
6.8,4,18.2,0,2.4,6361
11.9,4,15.5,0,4.5,6361
9.6,4,19.4,0,3.1,6361
7.6,4,15.3,0,2.5,6361
10.8,4,17.7,0,3.5,6361
6.8,4,15.6,0,2.5,6361
9.1,4,21.5,0,3.5,6361
3.9,2,19.4,0,1.3,6362
2.8,2,19.3,0,1.1,6362
5.4,2,16.7,0,1.8,6362
6.0,2,18.9,0,2.2,6362
3.7,2,20.9,0,1.2,6362
5.8,2,18.9,0,2.1,6362
2.9,2,11.6,0,0.9,6362
12.7,6,17.2,0,4.0,6363
15.3,6,16.1,0,5.6,6363
14.8,6,20.0,0,4.8,6363
13.3,6,21.4,0,5.3,6363
13.3,6,12.6,0,4.5,6363
17.2,6,14.5,0,6.2,6363
14.6,6,18.1,0,4.6,6363
14.5,6,20.0,0,5.0,6364
16.1,6,19.3,0,6.3,6364
16.4,6,13.1,0,6.4,6364
16.0,6,20.7,0,5.4,6364
17.5,6,16.3,0,6.0,6364
16.0,6,15.1,0,5.6,6364
12.3,6,15.7,0,4.3,6364
9.5,4,16.4,0,2.9,6365
10.0,4,18.1,0,3.7,6365
9.6,4,15.4,0,3.6,6365
10.5,4,16.2,0,4.0,6365
11.8,4,17.9,0,4.3,6365
10.1,4,17.3,0,3.7,6365
10.8,4,15.1,0,3.9,6365
9.0,3,17.7,0,3.1,6366
7.1,3,14.5,0,2.5,6366
5.7,3,14.6,0,2.1,6366
7.4,3,19.5,0,2.6,6366
5.7,3,16.3,0,1.9,6366
8.2,3,14.2,0,2.8,6366
9.4,3,14.4,0,3.7,6366
6.3,3,18.7,0,2.5,6367
4.5,3,16.4,0,1.8,6367
9.9,3,15.8,0,3.2,6367
5.1,3,18.2,0,1.8,6367
7.0,3,20.9,0,2.7,6367
7.3,3,18.1,0,2.9,6367
5.8,3,15.8,0,2.2,6367
18.0,5,16.5,1,8.9,6368
15.3,5,17.0,1,7.3,6368
15.5,5,14.3,1,7.7,6368
18.0,5,15.3,1,8.8,6368
17.7,5,20.4,1,7.3,6368
14.4,5,19.4,1,7.1,6368
16.2,5,20.0,1,6.8,6368
13.2,5,17.4,0,4.1,6369
14.0,5,17.1,0,5.1,6369
10.4,5,16.4,0,3.2,6369
13.8,5,21.3,0,4.5,6369
14.2,5,20.3,0,5.1,6369
12.2,5,15.0,0,4.4,6369
9.7,5,16.9,0,3.5,6369
18.0,6,24.7,1,9.5,6370
18.0,6,21.7,1,9.6,6370
18.0,6,15.0,1,8.6,6370
18.0,6,19.2,1,8.1,6370
18.0,6,17.8,1,8.2,6370
18.0,6,15.8,1,8.8,6370
18.0,6,17.4,1,8.0,6370
16.7,5,16.9,1,7.7,6371
16.3,5,12.7,1,7.7,6371
17.6,5,14.5,1,7.7,6371
18.0,5,17.7,1,8.2,6371
16.1,5,15.5,1,7.7,6371
18.0,5,14.3,1,7.5,6371
17.5,5,18.5,1,8.4,6371
1.7,1,15.3,1,0.8,6372
4.6,1,16.6,1,2.0,6372
3.8,1,20.5,1,1.5,6372
4.9,1,18.5,1,2.2,6372
2.1,1,15.3,1,1.0,6372
8.1,1,17.2,1,3.9,6372
3.2,1,20.5,1,1.5,6372
18.0,5,16.5,1,7.5,6373
18.0,5,18.1,1,9.2,6373
16.0,5,18.8,1,8.0,6373
18.0,5,16.6,1,9.3,6373
18.0,5,18.0,1,9.0,6373
16.8,5,18.4,1,8.2,6373
14.6,5,13.8,1,5.9,6373
4.3,1,18.5,0,1.6,6374
1.6,1,15.1,0,0.6,6374
0.5,1,11.6,0,0.2,6374
5.5,1,19.1,0,2.0,6374
0.5,1,16.5,0,0.2,6374
3.6,1,15.7,0,1.3,6374
5.1,1,19.2,0,1.7,6374
13.3,5,18.7,0,4.6,6375
13.5,5,18.8,0,4.5,6375
11.7,5,14.4,0,4.2,6375
10.2,5,14.0,0,3.5,6375
13.4,5,20.1,0,4.4,6375
10.5,5,16.5,0,3.7,6375
13.1,5,14.3,0,4.9,6375
18.0,6,18.6,1,9.4,6376
18.0,6,18.9,1,8.7,6376
18.0,6,19.0,1,9.3,6376
18.0,6,19.4,1,8.3,6376
18.0,6,16.3,1,8.5,6376
18.0,6,17.3,1,8.9,6376
18.0,6,21.0,1,8.9,6376
18.0,6,18.0,1,8.8,6377
18.0,6,17.8,1,8.9,6377
18.0,6,14.8,1,8.9,6377
18.0,6,18.2,1,9.4,6377
18.0,6,20.8,1,8.6,6377
18.0,6,14.2,1,9.0,6377
18.0,6,16.1,1,9.1,6377
1.3,1,17.0,0,0.5,6378
3.1,1,15.8,0,1.2,6378
1.5,1,19.1,0,0.6,6378
2.3,1,13.5,0,0.8,6378
2.4,1,21.6,0,0.8,6378
2.4,1,20.3,0,0.9,6378
3.2,1,15.0,0,1.0,6378
13.1,4,18.9,0,5.0,6379
8.6,4,16.7,0,2.7,6379
10.1,4,15.8,0,3.7,6379
8.7,4,22.8,0,2.9,6379
9.5,4,17.4,0,3.6,6379
11.0,4,12.4,0,3.9,6379
9.4,4,13.8,0,3.4,6379
15.9,6,17.8,0,5.8,6380
14.2,6,20.6,0,4.3,6380
13.9,6,21.4,0,4.3,6380
16.1,6,15.4,0,4.9,6380
13.5,6,12.5,0,4.2,6380
15.1,6,18.7,0,5.6,6380
13.7,6,19.4,0,5.1,6380
12.3,4,14.5,1,5.6,6381
16.2,4,17.4,1,7.5,6381
14.8,4,19.7,1,6.1,6381
16.1,4,21.2,1,8.0,6381
14.8,4,16.5,1,7.0,6381
13.6,4,17.7,1,6.6,6381
12.7,4,15.2,1,6.2,6381
6.9,3,16.9,0,2.6,6382
6.3,3,18.1,0,1.9,6382
6.6,3,20.8,0,2.5,6382
8.5,3,15.1,0,3.2,6382
8.2,3,19.4,0,3.2,6382
8.8,3,18.5,0,3.3,6382
9.0,3,17.3,0,3.1,6382
2.4,1,15.8,1,1.1,6383
3.6,1,18.2,1,1.5,6383
2.9,1,15.0,1,1.4,6383
5.4,1,16.1,1,2.4,6383
6.1,1,14.9,1,2.7,6383
2.9,1,18.0,1,1.4,6383
4.4,1,21.5,1,1.9,6383
18.0,6,15.3,1,9.8,6384
18.0,6,15.0,1,9.0,6384
18.0,6,21.7,1,9.3,6384
18.0,6,17.4,1,8.8,6384
18.0,6,14.3,1,9.5,6384
18.0,6,15.8,1,9.2,6384
18.0,6,17.4,1,8.5,6384
10.0,2,17.9,1,4.7,6385
6.2,2,20.9,1,2.5,6385
5.2,2,15.5,1,2.3,6385
8.8,2,15.8,1,4.2,6385
9.4,2,22.4,1,4.4,6385
4.9,2,15.9,1,2.4,6385
6.7,2,17.1,1,3.0,6385
7.7,3,15.1,1,3.7,6386
8.2,3,17.6,1,3.8,6386
14.4,3,19.9,1,6.7,6386
12.4,3,16.6,1,5.1,6386
12.0,3,20.5,1,5.1,6386
10.4,3,15.7,1,4.6,6386
9.6,3,20.3,1,4.2,6386
14.9,4,15.3,1,7.1,6387
10.7,4,16.5,1,4.5,6387
15.6,4,15.4,1,7.6,6387
10.6,4,16.7,1,4.7,6387
17.8,4,21.3,1,8.1,6387
13.0,4,16.2,1,5.9,6387
11.8,4,14.6,1,5.7,6387
15.4,6,19.3,0,4.8,6388
17.3,6,16.4,0,6.7,6388
14.5,6,16.2,0,5.4,6388
12.5,6,17.3,0,4.0,6388
18.0,6,18.8,0,6.4,6388
14.0,6,12.5,0,4.6,6388
14.2,6,19.1,0,5.0,6388
5.1,1,16.2,1,2.3,6389
1.2,1,14.8,1,0.5,6389
2.3,1,11.4,1,1.1,6389
6.3,1,19.9,1,2.7,6389
2.0,1,18.3,1,0.9,6389
5.3,1,16.5,1,2.2,6389
3.0,1,17.0,1,1.3,6389
18.0,5,14.7,1,7.4,6390
18.0,5,16.0,1,9.7,6390
18.0,5,21.1,1,8.6,6390
16.6,5,15.9,1,6.7,6390
18.0,5,11.7,1,9.6,6390
18.0,5,19.6,1,8.1,6390
16.0,5,19.8,1,7.1,6390
8.1,2,18.3,1,3.3,6391
9.8,2,19.7,1,4.8,6391
7.4,2,18.3,1,3.0,6391
7.1,2,22.0,1,3.3,6391
6.7,2,16.9,1,3.2,6391
14.5,2,18.4,1,6.2,6391
8.8,2,15.1,1,4.0,6391
17.2,4,19.4,1,7.3,6392
15.3,4,12.4,1,6.2,6392
13.5,4,19.0,1,6.0,6392
13.0,4,12.9,1,5.7,6392
15.7,4,16.1,1,7.1,6392
14.5,4,13.9,1,6.9,6392
16.1,4,18.3,1,7.9,6392
10.4,3,21.2,0,3.7,6393
4.4,3,20.5,0,1.7,6393
9.1,3,17.3,0,2.9,6393
6.5,3,21.7,0,2.0,6393
6.7,3,20.0,0,2.3,6393
7.0,3,11.7,0,2.6,6393
7.3,3,16.9,0,2.9,6393
3.2,1,18.4,1,1.5,6394
5.8,1,19.5,1,2.7,6394
3.3,1,17.0,1,1.5,6394
2.9,1,19.2,1,1.3,6394
3.1,1,20.0,1,1.4,6394
7.3,1,18.8,1,3.0,6394
4.6,1,17.7,1,2.2,6394
3.1,2,18.6,0,1.2,6395
4.0,2,12.7,0,1.5,6395
5.6,2,17.8,0,2.0,6395
4.1,2,14.9,0,1.6,6395
4.4,2,17.9,0,1.6,6395
5.7,2,19.5,0,2.1,6395
4.1,2,11.7,0,1.4,6395
4.7,1,22.0,1,2.3,6396
1.0,1,13.9,1,0.5,6396
4.6,1,16.5,1,2.0,6396
3.4,1,17.0,1,1.4,6396
3.9,1,18.5,1,1.7,6396
2.0,1,13.6,1,1.0,6396
2.5,1,19.2,1,1.1,6396
15.5,6,18.3,0,5.5,6397
16.0,6,16.5,0,5.8,6397
15.7,6,17.2,0,6.1,6397
18.0,6,19.9,0,6.5,6397
16.0,6,18.4,0,5.4,6397
14.7,6,18.4,0,5.4,6397
15.7,6,16.4,0,6.1,6397
13.2,5,18.7,0,4.0,6398
15.9,5,16.9,0,5.2,6398
11.9,5,20.5,0,4.2,6398
14.2,5,18.5,0,5.5,6398
11.4,5,18.7,0,3.7,6398
10.3,5,15.2,0,3.2,6398
12.4,5,16.7,0,4.4,6398
9.1,3,15.1,0,2.9,6399
7.5,3,15.6,0,2.5,6399
5.7,3,12.4,0,2.2,6399
6.6,3,13.4,0,2.3,6399
7.2,3,15.8,0,2.9,6399
7.2,3,14.0,0,2.5,6399
8.7,3,11.6,0,2.9,6399
4.3,1,20.1,0,1.4,6400
2.7,1,14.7,0,1.0,6400
2.5,1,14.0,0,0.8,6400
3.5,1,15.5,0,1.3,6400
0.5,1,14.8,0,0.2,6400
3.6,1,15.2,0,1.2,6400
1.7,1,18.5,0,0.6,6400
9.4,4,17.2,0,3.3,6401
10.5,4,20.6,0,3.7,6401
8.3,4,18.3,0,2.6,6401
8.3,4,16.8,0,2.7,6401
10.6,4,21.7,0,3.9,6401
9.8,4,17.8,0,3.2,6401
8.4,4,16.9,0,2.6,6401
18.0,6,18.3,1,8.0,6402
18.0,6,21.2,1,8.5,6402
18.0,6,19.7,1,9.7,6402
18.0,6,14.2,1,8.7,6402
18.0,6,16.6,1,9.7,6402
18.0,6,19.7,1,9.4,6402
18.0,6,15.8,1,8.8,6402
13.5,6,16.6,0,4.3,6403
16.4,6,18.5,0,5.4,6403
15.0,6,19.2,0,5.5,6403
15.7,6,17.6,0,4.8,6403
13.7,6,21.7,0,5.4,6403
16.5,6,18.2,0,6.2,6403
16.6,6,21.1,0,5.8,6403
6.8,3,19.4,0,2.4,6404
5.1,3,18.8,0,1.9,6404
5.0,3,19.5,0,1.8,6404
7.7,3,18.9,0,2.8,6404
8.6,3,21.7,0,2.7,6404
5.8,3,21.0,0,1.9,6404
9.4,3,23.3,0,3.4,6404
14.7,6,12.9,0,5.8,6405
15.8,6,15.0,0,5.3,6405
14.4,6,22.7,0,5.4,6405
15.9,6,14.5,0,5.2,6405
14.6,6,22.3,0,5.7,6405
15.5,6,16.3,0,6.0,6405
17.5,6,17.7,0,6.3,6405
14.5,4,16.2,1,6.8,6406
13.8,4,17.2,1,5.8,6406
12.9,4,14.3,1,5.5,6406
13.6,4,13.2,1,6.3,6406
13.2,4,15.9,1,5.6,6406
15.3,4,18.0,1,6.6,6406
15.7,4,19.4,1,7.7,6406
4.7,1,18.4,1,2.1,6407
5.2,1,18.2,1,2.3,6407
3.7,1,20.7,1,1.8,6407
3.6,1,19.0,1,1.7,6407
4.3,1,15.7,1,1.9,6407
5.7,1,17.4,1,2.8,6407
4.4,1,20.8,1,2.0,6407
7.7,3,13.2,0,2.3,6408
7.9,3,17.3,0,2.9,6408
7.6,3,21.7,0,2.5,6408
5.2,3,17.2,0,1.6,6408
8.3,3,19.8,0,3.1,6408
8.3,3,17.2,0,2.6,6408
8.5,3,16.9,0,3.3,6408
18.0,6,22.1,1,9.5,6409
18.0,6,11.4,1,9.3,6409
18.0,6,19.0,1,9.3,6409
18.0,6,20.2,1,9.7,6409
18.0,6,14.2,1,8.2,6409
18.0,6,13.1,1,8.8,6409
18.0,6,14.6,1,9.8,6409
17.2,6,16.1,1,8.0,6410
18.0,6,15.6,1,8.3,6410
18.0,6,17.7,1,8.9,6410
18.0,6,19.1,1,8.7,6410
18.0,6,13.8,1,9.3,6410
18.0,6,22.5,1,9.3,6410
18.0,6,21.2,1,9.5,6410
12.3,4,20.7,1,5.9,6411
16.4,4,17.4,1,7.9,6411
12.1,4,16.5,1,5.5,6411
13.5,4,20.1,1,6.3,6411
14.6,4,20.9,1,6.5,6411
13.2,4,16.3,1,5.8,6411
14.8,4,18.6,1,6.4,6411
10.4,5,16.0,0,3.9,6412
12.1,5,18.2,0,4.7,6412
10.4,5,13.8,0,3.8,6412
10.9,5,18.0,0,3.4,6412
13.0,5,19.8,0,3.9,6412
10.9,5,20.9,0,3.7,6412
11.6,5,23.2,0,4.1,6412
9.7,5,15.0,0,3.4,6413
10.7,5,18.6,0,3.5,6413
13.5,5,20.7,0,5.2,6413
7.8,5,17.1,0,2.5,6413
12.1,5,16.3,0,4.8,6413
11.7,5,13.7,0,4.6,6413
14.2,5,22.2,0,5.2,6413
18.0,6,20.4,1,8.8,6414
18.0,6,23.0,1,9.2,6414
18.0,6,18.3,1,9.2,6414
18.0,6,17.8,1,9.1,6414
18.0,6,17.2,1,9.0,6414
18.0,6,19.9,1,9.4,6414
18.0,6,17.7,1,8.9,6414
5.8,1,19.0,1,2.8,6415
6.2,1,21.6,1,2.5,6415
3.0,1,20.2,1,1.4,6415
4.6,1,15.0,1,2.0,6415
6.1,1,21.1,1,2.8,6415
5.2,1,15.5,1,2.1,6415
6.3,1,21.6,1,3.0,6415
11.3,3,20.2,1,5.0,6416
11.5,3,20.3,1,5.3,6416
9.3,3,14.9,1,4.5,6416
12.1,3,19.3,1,6.0,6416
11.4,3,19.6,1,4.8,6416
9.3,3,15.0,1,4.0,6416
10.5,3,15.2,1,5.0,6416
18.0,6,18.4,1,8.5,6417
18.0,6,18.0,1,8.7,6417
18.0,6,17.1,1,9.7,6417
18.0,6,14.0,1,9.9,6417
18.0,6,19.6,1,9.6,6417
18.0,6,20.5,1,8.7,6417
18.0,6,16.7,1,8.4,6417
5.0,2,14.1,0,1.8,6418
4.7,2,20.8,0,1.8,6418
4.4,2,23.0,0,1.6,6418
3.7,2,15.2,0,1.5,6418
3.0,2,16.9,0,1.1,6418
5.3,2,18.8,0,2.1,6418
4.3,2,20.9,0,1.6,6418
6.1,3,14.1,0,1.9,6419
10.0,3,18.8,0,3.8,6419
8.4,3,17.4,0,2.8,6419
8.9,3,15.0,0,3.2,6419
5.4,3,18.1,0,1.8,6419
7.6,3,19.7,0,2.7,6419
6.2,3,19.8,0,2.4,6419
15.9,5,19.1,1,7.5,6420
18.0,5,15.7,1,9.1,6420
15.0,5,12.0,1,6.3,6420
18.0,5,20.7,1,9.2,6420
18.0,5,18.7,1,8.3,6420
18.0,5,13.6,1,8.1,6420
16.4,5,14.1,1,6.9,6420
16.1,6,16.7,0,5.7,6421
14.7,6,17.9,0,4.5,6421
13.3,6,14.4,0,4.1,6421
13.6,6,16.5,0,5.4,6421
18.0,6,18.7,0,6.1,6421
13.9,6,15.4,0,5.5,6421
16.6,6,16.9,0,5.9,6421
11.8,4,16.9,0,4.5,6422
8.4,4,15.3,0,3.0,6422
9.3,4,18.9,0,2.9,6422
8.6,4,19.4,0,3.0,6422
9.3,4,17.4,0,2.9,6422
8.4,4,22.4,0,2.7,6422
9.2,4,14.0,0,3.1,6422
5.9,2,17.8,1,2.5,6423
9.0,2,18.8,1,3.6,6423
9.9,2,16.5,1,4.0,6423
9.2,2,17.8,1,4.6,6423
7.4,2,16.8,1,3.2,6423
3.8,2,17.5,1,1.8,6423
5.2,2,15.5,1,2.2,6423
18.0,6,15.2,1,8.9,6424
18.0,6,18.9,1,9.4,6424
18.0,6,19.5,1,8.7,6424
18.0,6,15.0,1,8.3,6424
18.0,6,19.4,1,9.6,6424
18.0,6,17.1,1,9.3,6424
18.0,6,14.6,1,9.8,6424
4.2,1,16.5,0,1.6,6425
2.8,1,20.2,0,0.9,6425
0.5,1,16.1,0,0.2,6425
3.4,1,14.4,0,1.1,6425
1.6,1,15.3,0,0.6,6425
2.0,1,16.7,0,0.7,6425
1.3,1,19.8,0,0.5,6425
3.4,2,15.6,1,1.6,6426
8.5,2,24.2,1,3.5,6426
8.4,2,12.1,1,3.8,6426
6.0,2,15.4,1,3.0,6426
5.2,2,18.3,1,2.5,6426
5.9,2,19.1,1,3.0,6426
8.1,2,18.4,1,3.5,6426
15.4,6,18.5,0,4.8,6427
15.0,6,18.4,0,5.6,6427
14.7,6,17.8,0,4.5,6427
12.2,6,17.2,0,4.0,6427
14.3,6,17.4,0,5.4,6427
12.4,6,19.7,0,4.1,6427
15.0,6,18.7,0,6.0,6427
4.2,1,16.1,1,1.9,6428
4.2,1,17.7,1,2.0,6428
4.1,1,17.8,1,1.9,6428
3.9,1,21.1,1,1.7,6428
5.0,1,17.1,1,2.2,6428
4.6,1,18.5,1,1.9,6428
3.8,1,17.1,1,1.7,6428
4.1,2,18.2,0,1.5,6429
3.2,2,20.7,0,1.1,6429
3.5,2,15.7,0,1.4,6429
5.5,2,17.2,0,1.9,6429
4.0,2,14.9,0,1.2,6429
2.2,2,19.9,0,0.8,6429
4.4,2,18.2,0,1.6,6429
1.9,1,20.2,0,0.7,6430
1.8,1,11.9,0,0.7,6430
4.0,1,15.2,0,1.3,6430
0.7,1,15.1,0,0.2,6430
2.6,1,23.7,0,0.9,6430
1.5,1,22.1,0,0.5,6430
2.7,1,15.9,0,1.0,6430
2.0,1,20.3,0,0.7,6431
2.9,1,15.1,0,1.0,6431
1.3,1,14.6,0,0.5,6431
1.9,1,20.3,0,0.7,6431
4.1,1,19.4,0,1.4,6431
2.5,1,18.7,0,0.8,6431
3.7,1,20.6,0,1.2,6431
5.0,2,14.6,0,1.8,6432
5.4,2,14.5,0,1.9,6432
5.2,2,19.3,0,1.8,6432
6.1,2,17.2,0,2.4,6432
5.3,2,21.6,0,1.7,6432
6.7,2,18.5,0,2.3,6432
5.9,2,16.5,0,2.2,6432
6.4,2,16.9,0,2.4,6433
3.9,2,12.6,0,1.4,6433
7.0,2,17.6,0,2.4,6433
5.5,2,18.4,0,2.0,6433
6.2,2,16.2,0,2.2,6433
5.7,2,16.8,0,2.0,6433
3.9,2,17.0,0,1.3,6433
2.7,1,12.8,0,1.0,6434
1.4,1,17.2,0,0.5,6434
0.5,1,18.5,0,0.2,6434
1.5,1,11.9,0,0.5,6434
1.5,1,16.5,0,0.6,6434
0.7,1,16.5,0,0.2,6434
1.5,1,17.9,0,0.6,6434
16.3,5,18.2,1,7.7,6435
16.3,5,14.4,1,7.5,6435
16.3,5,16.2,1,7.5,6435
17.1,5,17.3,1,7.4,6435
17.1,5,15.4,1,8.0,6435
17.1,5,16.6,1,7.5,6435
18.0,5,18.0,1,9.3,6435
5.4,2,13.5,1,2.5,6436
6.2,2,21.3,1,2.9,6436
6.9,2,17.5,1,2.9,6436
5.5,2,19.1,1,2.3,6436
8.6,2,16.5,1,4.2,6436
7.1,2,16.4,1,3.1,6436
9.8,2,19.0,1,4.7,6436
17.3,6,20.2,0,5.6,6437
15.3,6,19.0,0,5.7,6437
13.2,6,17.2,0,5.0,6437
14.1,6,16.8,0,4.9,6437
16.7,6,13.5,0,5.3,6437
14.3,6,15.7,0,5.2,6437
15.3,6,14.5,0,5.3,6437
